Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2023-03-01 00:00:00-05:00,3963.340087890625,4110.75,3808.860107421875,4109.31005859375,113094800000,0.0,0.0,^GSPC
2023-04-01 00:00:00-04:00,4102.2001953125,4170.06005859375,4049.35009765625,4169.47998046875,70861260000,0.0,0.0,^GSPC
2023-05-01 00:00:00-04:00,4166.7900390625,4231.10009765625,4048.280029296875,4179.830078125,85190040000,0.0,0.0,^GSPC
2023-06-01 00:00:00-04:00,4183.02978515625,4458.47998046875,4171.64013671875,4450.3798828125,87983140000,0.0,0.0,^GSPC
2023-07-01 00:00:00-04:00,4450.47998046875,4607.06982421875,4385.0498046875,4588.9599609375,75063200000,0.0,0.0,^GSPC
2023-08-01 00:00:00-04:00,4578.830078125,4584.6201171875,4335.31005859375,4507.66015625,86840820000,0.0,0.0,^GSPC
2023-09-01 00:00:00-04:00,4530.60009765625,4541.25,4238.6298828125,4288.0498046875,73482980000,0.0,0.0,^GSPC
2023-10-01 00:00:00-04:00,4284.52001953125,4393.56982421875,4103.77978515625,4193.7998046875,83519460000,0.0,0.0,^GSPC
2023-11-01 00:00:00-04:00,4201.27001953125,4587.64013671875,4197.740234375,4567.7998046875,80970570000,0.0,0.0,^GSPC
2023-12-01 00:00:00-05:00,4559.43017578125,4793.2998046875,4546.5,4769.830078125,81530670000,0.0,0.0,^GSPC
2024-01-01 00:00:00-05:00,4745.2001953125,4931.08984375,4682.10986328125,4845.64990234375,81737880000,0.0,0.0,^GSPC
2024-02-01 00:00:00-05:00,4861.10986328125,5111.06005859375,4853.52001953125,5096.27001953125,82066930000,0.0,0.0,^GSPC
2024-03-01 00:00:00-05:00,5098.509765625,5264.85009765625,5056.81982421875,5254.35009765625,86299510000,0.0,0.0,^GSPC
2024-04-01 00:00:00-04:00,5257.97021484375,5263.9501953125,4953.56005859375,5035.68994140625,81747170000,0.0,0.0,^GSPC
2024-05-01 00:00:00-04:00,5029.02978515625,5341.8798828125,5011.0498046875,5277.509765625,86849720000,0.0,0.0,^GSPC
2024-06-01 00:00:00-04:00,5297.14990234375,5523.64013671875,5234.31982421875,5460.47998046875,76025620000,0.0,0.0,^GSPC
2024-07-01 00:00:00-04:00,5471.080078125,5669.669921875,5390.9501953125,5522.2998046875,80160390000,0.0,0.0,^GSPC
2024-08-01 00:00:00-04:00,5537.83984375,5651.6201171875,5119.259765625,5648.39990234375,81097300000,0.0,0.0,^GSPC
2024-09-01 00:00:00-04:00,5623.89013671875,5767.3701171875,5402.6201171875,5762.47998046875,79564830000,0.0,0.0,^GSPC
2024-10-01 00:00:00-04:00,5757.72998046875,5878.4599609375,5674.0,5705.4501953125,82412430000,0.0,0.0,^GSPC
2024-11-01 00:00:00-04:00,5723.22021484375,6044.169921875,5696.509765625,6032.3798828125,84101980000,0.0,0.0,^GSPC
2024-12-01 00:00:00-05:00,6040.10986328125,6099.97021484375,5832.2998046875,5881.6298828125,86064900000,0.0,0.0,^GSPC
2025-01-01 00:00:00-05:00,5903.259765625,6128.18017578125,5773.31005859375,6040.52978515625,88639380000,0.0,0.0,^GSPC
2025-02-01 00:00:00-05:00,5969.64990234375,6147.43017578125,5837.66015625,5954.5,92317000000,0.0,0.0,^GSPC
2025-03-01 00:00:00-05:00,5968.330078125,5986.08984375,5488.72998046875,5611.85009765625,111387270000,0.0,0.0,^GSPC
2025-04-01 00:00:00-04:00,5597.52978515625,5695.31005859375,4835.0400390625,5569.06005859375,118936380000,0.0,0.0,^GSPC
2025-05-01 00:00:00-04:00,5625.14013671875,5968.60986328125,5578.64013671875,5911.68994140625,105346260000,0.0,0.0,^GSPC
2025-06-01 00:00:00-04:00,5896.68017578125,6215.080078125,5861.43017578125,6204.9501953125,106456300000,0.0,0.0,^GSPC
2025-07-01 00:00:00-04:00,6187.25,6427.02001953125,6177.97021484375,6339.39013671875,114004890000,0.0,0.0,^GSPC
2025-08-01 00:00:00-04:00,6287.27978515625,6508.22998046875,6212.68994140625,6460.259765625,99352030000,0.0,0.0,^GSPC
2025-09-01 00:00:00-04:00,6401.509765625,6699.52001953125,6360.580078125,6688.4599609375,114074610000,0.0,0.0,^GSPC
2025-10-01 00:00:00-04:00,6664.919921875,6920.33984375,6550.77978515625,6840.2001953125,129661660000,0.0,0.0,^GSPC
2025-11-01 00:00:00-04:00,6882.31982421875,6882.31982421875,6521.919921875,6849.08984375,100880170000,0.0,0.0,^GSPC
2025-12-01 00:00:00-05:00,6812.2998046875,6945.77001953125,6720.43017578125,6929.93994140625,91254667000,0.0,0.0,^GSPC
