Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2017-04-01 00:00:00+08:00,9856.433604524336,9949.473579160593,9622.243337003687,9871.9931640625,37791200,0.0,0.0,^TWII
2017-05-01 00:00:00+08:00,9926.433671553797,10121.872991619422,9895.643653453817,10040.712890625,38759000,0.0,0.0,^TWII
2017-06-01 00:00:00+08:00,10064.4404296875,10545.7001953125,10033.25,10395.0703125,47734200,0.0,0.0,^TWII
2017-07-01 00:00:00+08:00,10368.990234375,10537.419921875,10283.9501953125,10427.330078125,44433400,0.0,0.0,^TWII
2017-08-01 00:00:00+08:00,10408.5302734375,10619.419921875,10225.2802734375,10585.7802734375,58797300,0.0,0.0,^TWII
2017-09-01 00:00:00+08:00,10576.26953125,10664.1796875,10257.01953125,10329.9404296875,56885700,0.0,0.0,^TWII
2017-10-01 00:00:00+08:00,10425.099609375,10842.25,10414.5302734375,10793.7998046875,43472400,0.0,0.0,^TWII
2017-11-01 00:00:00+08:00,10816.0400390625,10882.650390625,10560.4404296875,10560.4404296875,61172500,0.0,0.0,^TWII
2017-12-01 00:00:00+08:00,10591.6201171875,10665.919921875,10322.759765625,10642.8603515625,51153000,0.0,0.0,^TWII
2018-01-01 00:00:00+08:00,10664.8203125,11270.1796875,10650.76953125,11103.7900390625,64898600,0.0,0.0,^TWII
2018-02-01 00:00:00+08:00,11139.400390625,11212.099609375,10189.0400390625,10815.4697265625,37962800,0.0,0.0,^TWII
2018-03-01 00:00:00+08:00,10779.099609375,11120.2001953125,10638.98046875,10906.2197265625,51277200,0.0,0.0,^TWII
2018-04-01 00:00:00+08:00,10936.259765625,11016.349609375,10478.98046875,10657.8798828125,43407400,0.0,0.0,^TWII
2018-05-01 00:00:00+08:00,10665.51953125,11034.1201171875,10500.9697265625,10874.9599609375,55954400,0.0,0.0,^TWII
2018-06-01 00:00:00+08:00,10882.6796875,11261.6796875,10633.009765625,10836.91015625,57350400,0.0,0.0,^TWII
2018-07-01 00:00:00+08:00,10852.169921875,11080.41015625,10523.580078125,11057.509765625,48950700,0.0,0.0,^TWII
2018-08-01 00:00:00+08:00,11062.3603515625,11186.0498046875,10606.259765625,11063.9404296875,47682700,0.0,0.0,^TWII
2018-09-01 00:00:00+08:00,11087.8603515625,11097.1103515625,10667.25,11006.33984375,38888400,0.0,0.0,^TWII
2018-10-01 00:00:00+08:00,11014.1904296875,11064.33984375,9400.6904296875,9802.1298828125,46243600,0.0,0.0,^TWII
2018-11-01 00:00:00+08:00,9812.2001953125,10014.419921875,9616.16015625,9888.0302734375,43089400,0.0,0.0,^TWII
2018-12-01 00:00:00+08:00,9979.2099609375,10148.75,9473.2998046875,9727.41015625,37512300,0.0,0.0,^TWII
2019-01-01 00:00:00+08:00,9725.26953125,10020.599609375,9319.2802734375,9932.259765625,34163500,0.0,0.0,^TWII
2019-02-01 00:00:00+08:00,10029.83984375,10416.91015625,9988.830078125,10389.169921875,28844900,0.0,0.0,^TWII
2019-03-01 00:00:00+08:00,10385.25,10667.9404296875,10204.2099609375,10641.0400390625,41822300,0.0,0.0,^TWII
2019-04-01 00:00:00+08:00,10714.6796875,11077.990234375,10627.009765625,10967.73046875,46946300,0.0,0.0,^TWII
2019-05-01 00:00:00+08:00,10992.759765625,11097.0,10227.4404296875,10498.490234375,45492300,0.0,0.0,^TWII
2019-06-01 00:00:00+08:00,10482.4501953125,10840.2900390625,10371.080078125,10730.830078125,35248400,0.0,0.0,^TWII
2019-07-01 00:00:00+08:00,10821.2998046875,10994.4404296875,10680.849609375,10823.8095703125,49441200,0.0,0.0,^TWII
2019-08-01 00:00:00+08:00,10773.0595703125,10773.25,10180.0400390625,10618.0498046875,50197600,0.0,0.0,^TWII
2019-09-01 00:00:00+08:00,10613.1904296875,10971.5400390625,10557.0302734375,10829.6796875,43181700,0.0,0.0,^TWII
2019-10-01 00:00:00+08:00,10855.599609375,11428.419921875,10809.2802734375,11358.7099609375,42804700,0.0,0.0,^TWII
2019-11-01 00:00:00+08:00,11373.7001953125,11668.2001953125,11335.509765625,11489.5703125,46169300,0.0,0.0,^TWII
2019-12-01 00:00:00+08:00,11509.9404296875,12125.900390625,11454.3798828125,11997.1396484375,36000900,0.0,0.0,^TWII
2020-01-01 00:00:00+08:00,12026.5,12197.6396484375,11418.2197265625,11495.099609375,36308200,0.0,0.0,^TWII
2020-02-01 00:00:00+08:00,11365.900390625,11854.98046875,11138.0302734375,11292.169921875,43822500,0.0,0.0,^TWII
2020-03-01 00:00:00+08:00,11184.66015625,11525.3203125,8523.6298828125,9708.0595703125,74416100,0.0,0.0,^TWII
2020-04-01 00:00:00+08:00,9726.2001953125,11012.7802734375,9651.51953125,10992.1396484375,59536000,0.0,0.0,^TWII
2020-05-01 00:00:00+08:00,10781.509765625,11087.5302734375,10658.5,10942.16015625,58808900,0.0,0.0,^TWII
2020-06-01 00:00:00+08:00,10971.400390625,11771.1201171875,10971.400390625,11621.240234375,66076600,0.0,0.0,^TWII
2020-07-01 00:00:00+08:00,11622.6396484375,13031.7001953125,11622.6396484375,12664.7998046875,82040900,0.0,0.0,^TWII
2020-08-01 00:00:00+08:00,12642.73046875,12981.580078125,12144.759765625,12591.4501953125,84127500,0.0,0.0,^TWII
2020-09-01 00:00:00+08:00,12617.3896484375,13021.6796875,12149.8095703125,12515.6103515625,87770000,0.0,0.0,^TWII
2020-10-01 00:00:00+08:00,12567.8798828125,12997.7900390625,12519.1201171875,12546.33984375,65701900,0.0,0.0,^TWII
2020-11-01 00:00:00+08:00,12565.3203125,13969.3896484375,12480.66015625,13722.8896484375,88068200,0.0,0.0,^TWII
2020-12-01 00:00:00+08:00,13810.5498046875,14760.0595703125,13749.7099609375,14732.5302734375,142922300,0.0,0.0,^TWII
2021-01-01 00:00:00+08:00,14720.25,16238.4599609375,14720.25,15138.3095703125,114976500,0.0,0.0,^TWII
2021-02-01 00:00:00+08:00,15176.5595703125,16579.169921875,15089.9599609375,15953.7998046875,74119100,0.0,0.0,^TWII
2021-03-01 00:00:00+08:00,16127.8701171875,16556.189453125,15636.4296875,16431.130859375,123857000,0.0,0.0,^TWII
2021-04-01 00:00:00+08:00,16538.279296875,17709.23046875,16496.16015625,17566.66015625,172343600,0.0,0.0,^TWII
2021-05-01 00:00:00+08:00,17505.51953125,17546.939453125,15159.8603515625,17068.4296875,196897200,0.0,0.0,^TWII
2021-06-01 00:00:00+08:00,17098.490234375,17797.26953125,16775.849609375,17755.4609375,157418600,0.0,0.0,^TWII
2021-07-01 00:00:00+08:00,17801.189453125,18034.189453125,16893.69921875,17247.41015625,154291700,0.0,0.0,^TWII
2021-08-01 00:00:00+08:00,17256.609375,17643.970703125,16248.080078125,17490.2890625,108915900,0.0,0.0,^TWII
2021-09-01 00:00:00+08:00,17463.80078125,17633.669921875,16767.19921875,16934.76953125,82376200,0.0,0.0,^TWII
2021-10-01 00:00:00+08:00,16883.0,17104.859375,16162.169921875,16987.41015625,80138200,0.0,0.0,^TWII
2021-11-01 00:00:00+08:00,17021.76953125,17986.1796875,17021.76953125,17427.759765625,119613400,0.0,0.0,^TWII
2021-12-01 00:00:00+08:00,17428.609375,18291.25,17374.58984375,18218.83984375,95211200,0.0,0.0,^TWII
2022-01-01 00:00:00+08:00,18260.23046875,18619.609375,17633.029296875,17674.400390625,69549800,0.0,0.0,^TWII
2022-02-01 00:00:00+08:00,17750.69921875,18338.05078125,17554.970703125,17652.1796875,60402800,0.0,0.0,^TWII
2022-03-01 00:00:00+08:00,17657.5,18026.029296875,16764.779296875,17693.470703125,95383400,0.0,0.0,^TWII
2022-04-01 00:00:00+08:00,17657.759765625,17657.759765625,16219.41015625,16592.1796875,77687200,0.0,0.0,^TWII
2022-05-01 00:00:00+08:00,16593.2109375,16807.76953125,15616.6796875,16807.76953125,68922900,0.0,0.0,^TWII
2022-06-01 00:00:00+08:00,16718.91015625,16811.0390625,14825.73046875,14825.73046875,66995800,0.0,0.0,^TWII
2022-07-01 00:00:00+08:00,14812.1298828125,15035.26953125,13928.66015625,15000.0703125,67275700,0.0,0.0,^TWII
2022-08-01 00:00:00+08:00,14982.26953125,15475.8896484375,14545.6904296875,15095.4404296875,66035700,0.0,0.0,^TWII
2022-09-01 00:00:00+08:00,14981.0,14981.0,13274.7197265625,13424.580078125,58425900,0.0,0.0,^TWII
2022-10-01 00:00:00+08:00,13359.259765625,13902.01953125,12629.48046875,12949.75,50229600,0.0,0.0,^TWII
2022-11-01 00:00:00+08:00,12933.1201171875,14879.5498046875,12868.25,14879.5498046875,61588000,0.0,0.0,^TWII
2022-12-01 00:00:00+08:00,15059.919921875,15152.3798828125,13981.6298828125,14137.6904296875,60360600,0.0,0.0,^TWII
2023-01-01 00:00:00+08:00,14108.16015625,15493.8203125,14001.9697265625,15265.2001953125,28393900,0.0,0.0,^TWII
2023-02-01 00:00:00+08:00,15346.349609375,15717.9599609375,15291.6796875,15503.7900390625,47426400,0.0,0.0,^TWII
2023-03-01 00:00:00+08:00,15435.3798828125,15951.7998046875,15186.740234375,15868.0595703125,67371300,0.0,0.0,^TWII
2023-04-01 00:00:00+08:00,15838.0703125,15973.8203125,15284.4599609375,15579.1796875,51398900,0.0,0.0,^TWII
2023-05-01 00:00:00+08:00,15588.6796875,16683.759765625,15424.419921875,16578.9609375,68595500,0.0,0.0,^TWII
2023-06-01 00:00:00+08:00,16511.0,17346.3203125,16477.4296875,16915.5390625,82322300,0.0,0.0,^TWII
2023-07-01 00:00:00+08:00,16915.5390625,17463.759765625,16593.83984375,17145.4296875,90902100,0.0,0.0,^TWII
2023-08-01 00:00:00+08:00,17141.970703125,17252.3203125,16264.650390625,16634.509765625,76128500,0.0,0.0,^TWII
2023-09-01 00:00:00+08:00,16640.919921875,16920.919921875,16202.4296875,16353.740234375,55430900,0.0,0.0,^TWII
2023-10-01 00:00:00+08:00,16382.9599609375,16825.91015625,15975.91015625,16001.26953125,54848900,0.0,0.0,^TWII
2023-11-01 00:00:00+08:00,16027.7197265625,17441.7890625,15978.259765625,17433.849609375,65828300,0.0,0.0,^TWII
2023-12-01 00:00:00+08:00,17422.349609375,17945.69921875,17252.5703125,17930.810546875,74902300,0.0,0.0,^TWII
2024-01-01 00:00:00+08:00,17939.7890625,18138.740234375,17151.580078125,17889.560546875,62117900,0.0,0.0,^TWII
2024-02-01 00:00:00+08:00,17871.26953125,19023.009765625,17832.94921875,18966.76953125,43964600,0.0,0.0,^TWII
2024-03-01 00:00:00+08:00,19021.349609375,20397.0703125,18923.4609375,20294.44921875,88684000,0.0,0.0,^TWII
2024-04-01 00:00:00+08:00,20319.73046875,20883.689453125,19291.880859375,20396.599609375,91033900,0.0,0.0,^TWII
2024-05-01 00:00:00+08:00,20360.669921875,21937.400390625,20222.439453125,21174.220703125,109883800,0.0,0.0,^TWII
2024-06-01 00:00:00+08:00,21388.7109375,23406.099609375,21264.630859375,23032.25,88855800,0.0,0.0,^TWII
2024-07-01 00:00:00+08:00,23042.69921875,24416.669921875,21833.849609375,22199.349609375,106604500,0.0,0.0,^TWII
2024-08-01 00:00:00+08:00,22546.400390625,22652.2109375,19662.740234375,22268.08984375,89434600,0.0,0.0,^TWII
2024-09-01 00:00:00+08:00,22341.900390625,23079.2109375,20922.169921875,22224.5390625,68870900,0.0,0.0,^TWII
2024-10-01 00:00:00+08:00,22329.650390625,23713.69921875,22193.5,22820.4296875,61146000,0.0,0.0,^TWII
2024-11-01 00:00:00+08:00,22438.9296875,23699.69921875,22055.380859375,22262.5,73073600,0.0,0.0,^TWII
2024-12-01 00:00:00+08:00,22456.5,23387.169921875,22456.5,23035.099609375,67916600,0.0,0.0,^TWII
2025-01-01 00:00:00+08:00,22975.7109375,23943.94921875,22458.220703125,23525.41015625,39176300,0.0,0.0,^TWII
2025-02-01 00:00:00+08:00,22796.7109375,23732.580078125,22502.19921875,23053.1796875,62667500,0.0,0.0,^TWII
2025-03-01 00:00:00+08:00,22734.05078125,22979.970703125,20695.900390625,20695.900390625,64427300,0.0,0.0,^TWII
2025-04-01 00:00:00+08:00,20884.529296875,21390.51953125,17306.970703125,20235.029296875,60443100,0.0,0.0,^TWII
2025-05-01 00:00:00+08:00,20534.080078125,21879.240234375,20320.80078125,21347.30078125,65715100,0.0,0.0,^TWII
2025-06-01 00:00:00+08:00,21253.970703125,22587.669921875,20940.98046875,22256.01953125,71704300,0.0,0.0,^TWII
2025-07-01 00:00:00+08:00,22419.740234375,23631.109375,22190.4609375,23542.51953125,73556100,0.0,0.0,^TWII
2025-08-01 00:00:00+08:00,23318.369140625,24570.150390625,23151.650390625,24233.099609375,85098000,0.0,0.0,^TWII
2025-09-01 00:00:00+08:00,24143.369140625,26394.029296875,23885.41015625,25820.5390625,91167000,0.0,0.0,^TWII
2025-10-01 00:00:00+08:00,26078.2890625,28527.6796875,25982.91015625,28233.349609375,92931800,0.0,0.0,^TWII
2025-11-01 00:00:00+08:00,28253.529296875,28554.609375,26395.98046875,27626.48046875,92241300,0.0,0.0,^TWII
2025-12-01 00:00:00+08:00,27674.16015625,28590.91015625,27342.529296875,28556.01953125,85895100,0.0,0.0,^TWII
